Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Features;Model
GaussianNB;1.0;1.0;1.0;0.9999;1.0;1.0;1.0;1.0;0.7422;0.8333;0.7422;0.7196;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;1.0;1.0;1.0;0.9999;1.0;1.0;1.0;1.0;0.7422;0.8333;0.7422;0.7196;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9996;1.0;1.0;1.0;1.0;0.7418;0.8331;0.7418;0.719;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9997;1.0;1.0;1.0;1.0;0.7418;0.8331;0.7418;0.719;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9998;1.0;1.0;1.0;1.0;0.7418;0.8331;0.7418;0.719;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9994;1.0;1.0;1.0;1.0;0.7392;0.832;0.7392;0.7157;0.9997;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9994;1.0;1.0;1.0;1.0;0.7392;0.832;0.7392;0.7157;0.9998;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9994;0.9996;0.9996;0.9996;0.9996;0.7392;0.832;0.7392;0.7157;0.9998;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9994;0.9993;0.9993;0.9993;0.9993;0.7392;0.832;0.7392;0.7157;0.9998;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9994;1.0;1.0;1.0;1.0;0.7392;0.832;0.7392;0.7157;0.9998;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9995;1.0;1.0;1.0;1.0;0.7392;0.832;0.7392;0.7157;0.9997;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9994;0.9986;0.9986;0.9986;0.9986;0.7392;0.832;0.7392;0.7157;0.9997;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9994;0.9996;0.9996;0.9996;0.9996;0.7392;0.832;0.7392;0.7157;0.9997;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9995;0.9993;0.9993;0.9993;0.9993;0.7392;0.832;0.7392;0.7157;0.9998;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9996;0.9996;0.9996;0.9994;1.0;1.0;1.0;1.0;0.7392;0.832;0.7392;0.7157;0.9998;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9997;0.9993;0.9993;0.9993;0.9993;0.731;0.8287;0.731;0.7052;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9998;0.9996;0.9996;0.9996;0.9996;0.731;0.8287;0.731;0.7052;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9997;0.9996;0.9996;0.9996;0.9996;0.731;0.8287;0.731;0.7052;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9997;1.0;1.0;1.0;1.0;0.731;0.8287;0.731;0.7052;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9998;0.9996;0.9996;0.9996;0.9996;0.731;0.8287;0.731;0.7052;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9997;1.0;1.0;1.0;1.0;0.731;0.8287;0.731;0.7052;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9998;0.9998;0.9998;0.9996;1.0;1.0;1.0;1.0;0.731;0.8287;0.731;0.7052;0.9999;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
RandomForestClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6805;0.8054;0.6805;0.6449;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];RandomForestClassifier()
GaussianNB;0.9993;0.9993;0.9993;0.9983;0.9986;0.9986;0.9986;0.9986;0.5586;0.7661;0.5586;0.4534;0.9989;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9995;0.9995;0.9995;0.9988;0.9989;0.9989;0.9989;0.9989;0.5586;0.7661;0.5586;0.4535;0.9998;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9992;0.9992;0.9992;0.9983;0.9993;0.9993;0.9993;0.9993;0.5586;0.7661;0.5586;0.4534;0.9992;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9994;0.9994;0.9994;0.9986;0.9993;0.9993;0.9993;0.9993;0.5586;0.7661;0.5586;0.4535;0.9998;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9992;0.9992;0.9992;0.9982;0.9993;0.9993;0.9993;0.9993;0.5586;0.7661;0.5586;0.4535;0.9998;not-balanced;60;10;kbest;['fear', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9992;0.9992;0.9992;0.9982;0.9996;0.9996;0.9996;0.9996;0.5586;0.7661;0.5586;0.4534;0.9991;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9993;0.9993;0.9993;0.9983;0.9993;0.9993;0.9993;0.9993;0.5586;0.7661;0.5586;0.4534;0.9991;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9994;0.9994;0.9994;0.9987;0.9993;0.9993;0.9993;0.9993;0.5586;0.7661;0.5586;0.4535;0.9998;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9992;0.9992;0.9992;0.998;0.9996;0.9996;0.9996;0.9996;0.5585;0.766;0.5585;0.4533;0.9993;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9991;0.9991;0.9991;0.998;0.9986;0.9986;0.9986;0.9986;0.5585;0.766;0.5585;0.4532;0.9991;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9986;0.9986;0.9986;0.9967;0.9989;0.9989;0.9989;0.9989;0.5582;0.766;0.5582;0.4527;0.9982;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9984;0.9984;0.9984;0.9964;0.9993;0.9993;0.9993;0.9993;0.5582;0.766;0.5582;0.4527;0.9984;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9984;0.9984;0.9984;0.9964;0.9986;0.9986;0.9986;0.9986;0.5582;0.766;0.5582;0.4527;0.9982;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9984;0.9984;0.9984;0.9964;0.9982;0.9982;0.9982;0.9982;0.5582;0.766;0.5582;0.4527;0.9982;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9983;0.9983;0.9983;0.9961;0.9989;0.9989;0.9989;0.9989;0.5582;0.766;0.5582;0.4527;0.9981;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9984;0.9984;0.9984;0.9963;0.9982;0.9982;0.9982;0.9982;0.5582;0.766;0.5582;0.4527;0.9981;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9983;0.9983;0.9983;0.9961;0.9986;0.9986;0.9986;0.9986;0.5581;0.7659;0.5581;0.4526;0.9983;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9984;0.9984;0.9984;0.9963;0.9978;0.9978;0.9978;0.9978;0.5581;0.7659;0.5581;0.4526;0.9982;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9983;0.9983;0.9983;0.9961;0.9978;0.9978;0.9978;0.9978;0.5581;0.7659;0.5581;0.4526;0.998;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9984;0.9984;0.9984;0.9962;0.9978;0.9978;0.9978;0.9978;0.558;0.7659;0.558;0.4524;0.9982;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9977;0.9977;0.9977;0.9947;0.9989;0.9989;0.9989;0.9989;0.5578;0.7658;0.5578;0.4519;0.9972;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9978;0.9978;0.9978;0.9949;0.9989;0.9989;0.9989;0.9989;0.5578;0.7658;0.5578;0.4519;0.9972;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9975;0.9975;0.9975;0.9941;0.9989;0.9989;0.9989;0.9989;0.5577;0.7658;0.5577;0.4517;0.997;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9977;0.9977;0.9977;0.9947;0.9971;0.9971;0.9971;0.9971;0.5577;0.7658;0.5577;0.4517;0.9971;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9976;0.9976;0.9976;0.9946;0.9971;0.9971;0.9971;0.9971;0.5576;0.7658;0.5576;0.4517;0.9973;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9977;0.9977;0.9977;0.9948;0.9971;0.9971;0.9971;0.9971;0.5576;0.7658;0.5576;0.4517;0.9969;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9977;0.9977;0.9977;0.9946;0.9964;0.9964;0.9964;0.9964;0.5576;0.7658;0.5576;0.4517;0.9968;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9978;0.9978;0.9978;0.9948;0.9971;0.9971;0.9971;0.9971;0.5576;0.7658;0.5576;0.4517;0.9972;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9977;0.9977;0.9977;0.9947;0.9967;0.9968;0.9967;0.9967;0.5576;0.7658;0.5576;0.4516;0.9968;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
GaussianNB;0.9975;0.9975;0.9975;0.9942;0.9982;0.9982;0.9982;0.9982;0.5576;0.7658;0.5576;0.4516;0.997;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];GaussianNB()
